acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,valence,year,hype_score
0.191,['Post Malone'],0.442,207680,0.684,1,02opp1cycqiFNDpLd2o1J3,0.0,0.0725,-4.888,Big Lie,70,0.168,170.861,0.218,2016,24.3606
0.0977,['Thomas Rhett'],0.333,205453,0.412,0,0OWZFobGSIW9GrSlQ9C5pc,0.0,0.113,-8.633,Marry Me,72,0.029,85.02799999999998,0.474,2017,15.88323
0.101,"['ZAYN', 'Sia']",0.258,239000,0.4370000000000001,0,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,0.106,-6.593,Dusk Till Dawn - Radio Edit,82,0.039,180.043,0.0967,2017,26.3769
0.0056799999999999,['BANNERS'],0.468,219800,0.936,0,14BH4qO7pgCmIe6mgLKOK3,0.0,0.24,-3.683,Someone To You,77,0.0455,75.05,0.6629999999999999,2017,15.578832
0.1669999999999999,"['Trippie Redd', 'Travis Scott']",0.28,256163,0.821,1,3YeJXuRSNS5FYwOsDu44kD,0.0,0.139,-2.864,Dark Knight Dummo (Feat. Travis Scott),72,0.111,181.444,0.254,2017,25.63
0.193,['Luke Bryan'],0.471,216093,0.897,0,53yTYusPQJ1AApL1hi0Dnc,0.0,0.196,-2.27,"Sunrise, Sunburn, Sunset",70,0.0597,159.958,0.7190000000000001,2017,23.3398
0.116,['Lauren Alaina'],0.439,199907,0.752,0,6nqvInlnaMzEzaw4s0zbee,0.0,0.133,-4.143,Doin' Fine,69,0.0375,166.051,0.456,2017,23.8069
0.0183,['Russell Dickerson'],0.458,212067,0.897,0,5PBx0zFfehUMyv5H4YXVAU,0.0,0.174,-4.879,Blue Tacoma,70,0.0402,160.131,0.728,2017,23.37197
0.0456,"['Tyler, The Creator', 'Frank Ocean', 'Steve Lacy']",0.48,255653,0.61,1,4bEcoz1OcfMgUbp2ft8ieQ,0.0,0.313,-7.0420000000000025,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),72,0.305,90.03399999999998,0.297,2017,16.477839999999997
0.00064,['Harry Styles'],0.375,176387,0.93,0,33SNO8AaciGbNaQFkxvPrW,0.0,0.318,-2.631,Kiwi,76,0.0561,147.124,0.491,2017,22.666336
0.00552,['Green Day'],0.496,262333,0.682,1,5GorCbAP4aL0EJ16frG2hd,2.94e-05,0.0589,-4.095,Boulevard of Broken Dreams,74,0.0294,167.06,0.474,2017,24.409248
0.0157,"['Lil Peep', 'Lil Tracy']",0.368,214427,0.7959999999999999,1,7Hr2XoaGpIMKbNXCZDZ3le,0.0,0.0694,-4.923,Awful Things,75,0.0823,170.033,0.181,2017,24.81413
0.0232,['Ed Sheeran'],0.461,261154,0.8340000000000001,0,6PCUP3dWmTjcTtXY02oFdT,1.14e-05,0.14,-4.868,Castle on the Hill,78,0.0989,135.007,0.471,2017,21.640780000000003
0.143,['Jason Aldean'],0.375,196800,0.574,0,6EGAfJaLUFzhS4zRBIEQ2J,0.0,0.11,-5.305,You Make It Easy,72,0.0315,132.025,0.406,2018,20.6354
0.0364,['AJR'],0.454,212374,0.66,1,0TkJIyL69RAUIbNwGub6uR,0.0,0.181,-4.357,Burn The House Down,71,0.168,184.353,0.568,2018,25.82046
0.0491,['Jordan Davis'],0.491,182667,0.907,0,4LiMQ6G9n84rDUBs9wtwz6,0.0,0.242,-3.594,Singles You Up,72,0.0481,199.943,0.631,2018,27.559690000000003
0.199,['Mitchell Tenpenny'],0.499,211768,0.797,0,1G4cdOtF36ZCs6i2dZoC87,0.0,0.0933,-3.77,Drunk Me,72,0.0554,176.024,0.408,2018,25.1214
0.0292,['Dan + Shay'],0.474,195987,0.594,0,7Il2yWQmsqKgSkLQvHTPUI,0.0,0.133,-5.756,Tequila,73,0.0289,86.131,0.503,2018,16.183180000000004
0.143,['Jason Aldean'],0.375,196800,0.574,0,2ZxTjs4EdJl4Y9YByIiNoo,0.0,0.11,-5.305,You Make It Easy,71,0.0315,132.025,0.406,2018,20.535400000000003
0.111,"['Blake Shelton', 'Gwen Stefani']",0.463,194867,0.653,0,5M8goiFYynmNxhueYW6grR,0.000136,0.172,-5.515,Nobody But You (Duet with Gwen Stefani),76,0.0273,143.912,0.233,2019,22.268600000000003
0.107,"['Parmalee', 'Blanco Brown']",0.426,193880,0.8290000000000001,0,5PAvFGse5jjDH9ke8Mae7D,0.0,0.317,-2.84,Just the Way,76,0.0569,180.241,0.8140000000000001,2019,25.9473
0.153,['Sam Smith'],0.477,202205,0.682,0,6b2RcmUt1g9N9mQ3CbjX2Y,0.0,0.0763,-4.931,How Do You Sleep?,84,0.0925,110.567,0.345,2019,19.7414
0.119,"['Ariana Grande', 'Social House']",0.4,186107,0.795,1,0Ryd8975WihbObpp5cPW1t,0.0,0.159,-3.731,boyfriend (with Social House),82,0.461,190.097,0.7020000000000001,2019,27.516300000000005
0.0791,['Florida Georgia Line'],0.362,185200,0.882,0,4L9Ds4mpD3SuYoWwFUlv16,0.0,0.15,-3.717,Simple,75,0.0973,199.811,0.8640000000000001,2019,27.81019
0.036,['Riley Green'],0.445,250413,0.4920000000000001,0,7Dxes6VnfbZYV0S2QTnVuT,0.0,0.122,-5.7170000000000005,I Wish Grandpas Never Died,74,0.0294,148.013,0.24,2019,22.4343
0.0902,['Olivia Rodrigo'],0.376,177323,0.43,0,4Yxc55NX3tAXC2mHRAhtcW,0.0,0.0912,-6.585,"All I Want - From ""High School Musical: The Musical: The Series""",79,0.0328,77.59899999999998,0.129,2019,15.85508
0.00217,['Daughtry'],0.443,255652,0.853,0,2mobr1UlKjhxDTOVqng3jw,1.77e-06,0.198,-3.885,Home,56,0.0361,143.986,0.338,2006,20.342883
0.0341,['Arctic Monkeys'],0.348,202133,0.875,0,0ZRrJTPXDToRJ2iLo9oLrW,0.0,0.117,-4.758,When The Sun Goes Down,57,0.199,169.15200000000004,0.407,2006,22.943890000000007
0.0175,['Three Days Grace'],0.409,221093,0.7609999999999999,1,2Xe2YAxNPqWCNpZ8RagBdO,0.0,0.114,-4.513999999999999,Gone Forever,59,0.031,155.901,0.271,2006,21.798450000000003
0.0293,['Incubus'],0.45,257253,0.895,0,5wvYib82q05wiNjLElD8GJ,0.0,0.116,-4.739,Dig,61,0.0386,77.577,0.463,2006,14.21327
0.0344,['Jamey Johnson'],0.479,245333,0.718,0,6l0j6PTbFsGqZWHv0CU53f,0.0,0.282,-4.271,Redneck Side of Me,56,0.0368,149.576,0.398,2006,20.86536
0.000347,['My Chemical Romance'],0.445,184000,0.977,1,7j2Bmzpnf6RwEWEQ2sv8Ho,0.0235,0.126,-2.674,House of Wolves,61,0.0995,105.825,0.239,2006,17.0645653
0.017,['Daughtry'],0.423,204853,0.922,0,7mXmxXLAnsvXKt4Q37KoMI,0.0,0.102,-2.602,Over You,61,0.0411,156.063,0.5670000000000001,2006,22.0658
3.4899999999999995e-05,['Senses Fail'],0.373,203573,0.961,0,4LtUNqSiFZzm70a7kM8hnc,1.46e-05,0.271,-3.16,Calling All Cars,57,0.0996,168.13099999999997,0.5429999999999999,2006,22.87599651
5.08e-05,['My Chemical Romance'],0.242,239053,0.983,0,0rUNZQuYQvOz6A6zwyT6tM,4.429999999999999e-05,0.303,-2.679,This Is How I Disappear,61,0.106,163.366,0.301,2006,22.77989492
0.0649,['Bart Crow'],0.391,231419,0.748,0,6VSCXbO0lkIFar5tuGDasA,0.0,0.1639999999999999,-5.916,Wear My Ring,55,0.103,190.916,0.7809999999999999,2006,24.88771
1.56e-05,['Killswitch Engage'],0.447,189667,0.993,0,07ceEXOyS7ghQkyCOycXwP,0.027,0.474,-3.022,This Fire,61,0.111,140.018,0.108,2006,20.48909844
0.000319,['Three Days Grace'],0.493,262493,0.8959999999999999,0,6hHpXo2XMMKR5lIfa19aLM,0.0,0.0869,-4.569,Get Out Alive,58,0.0365,117.964,0.0791,2006,17.9637681
0.195,['Eric Church'],0.458,233314,0.5379999999999999,0,71geaRAZ2M5w08T3kl5Xvs,2.68e-06,0.199,-8.49,Sinners Like Me,56,0.0292,139.987,0.521,2006,19.8322
0.0597,['Daughtry'],0.396,207213,0.7959999999999999,0,70NGpcNvhI2hqonWNAETIu,0.0,0.407,-3.253,Life After You,59,0.0357,154.037,0.362,2006,21.61573
0.000997,['Red'],0.32,214373,0.91,0,5BrxQCdse2b424hlurCvGz,0.0,0.16,-5.3210000000000015,Breathe Into Me,56,0.114,165.94299999999996,0.22,2006,22.5312003
0.00021,['Breaking Benjamin'],0.298,252800,0.927,0,0ZEeEZnZ496lE6kN7bmSrp,0.0,0.296,-4.396,Until The End,56,0.0995,133.997,0.389,2006,19.337379
0.00364,['Underoath'],0.358,242413,0.959,0,313yF0VXTCmFFoYEJF7nBQ,0.000237,0.356,-3.139,Writing On The Walls,56,0.0874,91.938,0.171,2006,15.152736000000004
0.0751,['Hillsong UNITED'],0.411,258627,0.611,0,7i2ZmmyLzE7NcFAJl30mKY,0.000221,0.0762,-4.718999999999999,Lead Me To The Cross,56,0.0298,140.002,0.138,2007,19.85819
0.0651,['Queens of the Stone Age'],0.438,214067,0.99,0,63wsuMhok6GgcBRd2strGk,0.0222,0.359,-3.89,3's & 7's,57,0.108,131.306,0.452,2007,19.208690000000004
0.0374,['Avril Lavigne'],0.274,239907,0.7859999999999999,0,4UPcXTh26ilb7owtuyHqNI,0.0,0.143,-2.354,Keep Holding On,65,0.0333,161.061,0.146,2007,22.89296
0.021,['The White Stripes'],0.424,254533,0.632,0,7aBAo2pO8LvrN8mGba7MvA,0.0117,0.0545,-7.2429999999999986,Icky Thump,64,0.0922,97.694,0.356,2007,16.441700000000004
0.0455,['Kanye West'],0.423,212707,0.643,1,795LIYKphBOsvyMh5hZaPk,0.0,0.172,-7.261,The Glory,58,0.287,84.336,0.708,2007,14.50655
0.000435,['Atreyu'],0.488,220600,0.936,0,2MMrjobPrVLrozyfFXsFJx,1e-05,0.106,-3.431,Becoming the Bull,55,0.0699,95.009,0.398,2007,15.3792565
0.00998,"['Apocalyptica', 'Adam Gontier']",0.311,221480,0.7440000000000001,0,0t9Jd84JnsV8HRMaQzHUom,0.0,0.0799,-4.615,I Don't Care (feat. Adam Gontier),54,0.0436,179.076,0.336,2007,23.592002
0.0144,['Collie Buddz'],0.4970000000000001,221507,0.7859999999999999,0,1a64u7QtJ9yDwpNyfDrZTj,0.0,0.638,-6.05,Come Around,54,0.322,152.982,0.736,2007,21.03196
0.105,['Radiohead'],0.461,248893,0.833,0,15ea10YpJIl3mJq75yzqsD,0.00419,0.0741,-6.0820000000000025,Jigsaw Falling Into Place,63,0.0481,165.635,0.8079999999999999,2007,23.1951
0.194,['Carrie Underwood'],0.395,241053,0.8690000000000001,0,44xWtabQzBHKXxD0UVLSNQ,0.0,0.0874,-3.154,Last Name,55,0.109,159.833,0.688,2007,21.8036
0.00475,['The Bravery'],0.385,226347,0.948,0,4Wvr1YaxNsCujq77dKujys,1.9e-06,0.113,-3.369,Believe,57,0.0457,166.138,0.517,2007,22.674725
0.121,['Band of Horses'],0.313,217333,0.894,0,0b1Vajse5stBtGv8WOtvm1,0.0,0.0925,-3.579,No One's Gonna Love You,59,0.0294,149.043,0.362,2007,21.123
0.0742,['The Used'],0.299,225040,0.933,0,6tKky3l379dnGe7F85ztrJ,1.21e-05,0.0723,-6.874,The Bird and the Worm,57,0.17,180.092,0.205,2007,24.041480000000004
0.00436,['Hannah Montana'],0.482,178560,0.945,0,7smCjIc7MoUM4ay55LQrdu,1.41e-06,0.364,-3.969,Rock Star,57,0.124,160.792,0.626,2007,22.158664
0.0451,"['Kanye West', 'Lil Wayne']",0.48,204307,0.624,1,2ipNhjgsoM930FqDFl0ShM,0.0,0.337,-6.131,Barry Bonds,56,0.382,165.05700000000004,0.7040000000000001,2007,22.384390000000007
0.00571,['Lifehouse'],0.439,207240,0.8740000000000001,0,3nzL5CIQiCEt6jRt1AlQ9d,0.0,0.176,-4.165,Whatever It Takes,56,0.0299,150.036,0.527,2007,20.953029
0.00125,['The Wombats'],0.397,191293,0.8390000000000001,0,60Ih7J2Q1o9shvMC2OAALu,0.0,0.5760000000000001,-6.674,Let's Dance to Joy Division,53,0.102,116.947,0.764,2007,17.325675
0.0643,['Panic! At The Disco'],0.47,247773,0.474,0,49SL9f1Kz73p0bzsNPTY4l,0.0,0.0645,-9.406,Northern Downpour,56,0.0262,170.173,0.241,2008,22.84707
0.0149,['Demi Lovato'],0.467,196467,0.919,0,0M9VqYG0wVun054JIdwFO8,0.0,0.0193,-2.255,La La Land,60,0.069,169.987,0.706,2008,23.36631
0.0006519999999999,['Jonas Brothers'],0.471,197507,0.875,0,5MTQbjkMmE6WsDQ8JlyEVo,0.0,0.239,-3.499,Play My Music,60,0.087,177.98,0.759,2008,24.1546348
0.00437,['Anberlin'],0.49,187853,0.877,0,3EuiMoY8lTjAvIqNf8Uyr3,5.05e-05,0.3,-4.37,Feel Good Drag,57,0.0496,93.986,0.546,2008,15.459263000000002
0.0289,['Theory of a Deadman'],0.419,210560,0.785,0,2ejt6exJRE2bXPfp37Xi8w,0.0,0.0799,-4.4830000000000005,All or Nothing,55,0.0313,152.053,0.332,2008,21.02171
0.0136,['Foreigner'],0.499,232333,0.802,0,36xEjbl8DtevPJgw6i9IuY,1.56e-06,0.128,-4.537,Feels like the First Time - 2008 Remaster,55,0.0547,107.705,0.504,2008,16.609540000000003
1.62e-05,['Amon Amarth'],0.374,248747,0.92,0,5u3l2TONYacJgmRPQVaF9y,0.026,0.0802,-4.6530000000000005,Twilight Of The Thunder God,64,0.0501,191.014,0.278,2008,25.852198380000004
0.000417,['Rise Against'],0.243,222453,0.947,0,6c1Bdvp208X0jbLmFnWbkC,3.41e-05,0.133,-3.388,Re-Education (Through Labor),61,0.102,147.586,0.338,2008,21.1912583
0.00149,['Five Finger Death Punch'],0.464,212493,0.688,1,7dmXD9P68MmRuAY8BA3x42,3.85e-06,0.1689999999999999,-5.352,Far From Home,56,0.0298,137.882,0.228,2009,19.687251000000003
0.000213,['Adelitas Way'],0.405,190133,0.962,1,4FthwGFz9SVZgCVqxNXsSK,2.31e-06,0.108,-4.894,Invincible,61,0.0842,170.023,0.489,2009,23.4718787
0.00682,['Halestorm'],0.456,183707,0.8909999999999999,0,0JKY13K1Io2aqXJb96UyzX,4.97e-06,0.0727,-4.062,I Get Off,59,0.125,170.019,0.647,2009,23.259718000000003
0.00282,['All Time Low'],0.4970000000000001,198000,0.923,0,0aZJGkkXR3DgaFqo5sB8ot,0.0,0.158,-4.512,Weightless,61,0.138,181.074,0.6629999999999999,2009,24.583418000000005
0.00281,['Thousand Foot Krutch'],0.465,197373,0.813,0,1RXoCep9hxApPfx8UFsGZk,0.0,0.0464,-4.3210000000000015,Take It Out On Me,64,0.0841,148.029,0.614,2009,21.539519
0.13,['Jason Aldean'],0.43,183440,0.841,0,5eH1ktZDHgegpkYJOY7tme,0.0,0.0517,-2.99,Crazy Town,56,0.037,180.977,0.489,2009,24.023
0.000136,['A Day To Remember'],0.301,255827,0.916,0,6rx6Qr5BCVB4MaIvSYSsh1,1.73e-05,0.293,-6.218,Mr. Highway's Thinking About the End,59,0.092,150.093,0.45,2009,21.244286400000004
0.0122,['Justin Moore'],0.45,193480,0.655,0,6APx8Wqrsplu8sThFqutwn,1.32e-05,0.128,-5.507999999999999,I Could Kick Your Ass,56,0.0386,128.665,0.555,2009,18.75178
0.193,['The Notorious B.I.G.'],0.433,217000,0.862,1,6jCGzZn0gFeRlbqdaJhw6T,0.0,0.604,-3.89,Party and Bullshit - 2008 Remaster,62,0.412,200.817,0.722,2009,26.6076
0.11,['Carrie Underwood'],0.476,177253,0.84,0,1Fo2N5iXRi37maMboaig7O,0.0,0.046,-2.259,Undo It,56,0.058,156.254,0.648,2009,21.5616
0.000536,['Slipknot'],0.38,199881,0.994,1,1g8lVIsEkDaGD1nKw6fwUb,0.00128,0.0956,-4.638,(sic),63,0.124,96.325,0.267,2009,16.306646399999998
0.0631,['Taylor Swift'],0.452,191947,0.544,0,5vyxXfD5gLlyPxGZMEjtmd,5.33e-06,0.104,-5.422999999999999,Crazier,59,0.0277,133.042,0.158,2009,19.451490000000003
0.0832,['Real Estate'],0.392,268467,0.835,0,3tPh7vkXySn2lUEH1NEPyO,0.00982,0.0769,-6.553,Beach Comber,56,0.0596,144.641,0.12,2009,20.38468
0.0181,['Jason Aldean'],0.359,202467,0.784,0,2SEsRxNSXidnMOZoTEzX1k,2.72e-05,0.0989,-4.404,Tattoos on This Town,59,0.0438,78.494,0.444,2010,14.05459
0.00631,['Turnpike Troubadours'],0.482,225920,0.8440000000000001,0,3l4cnZdtNbVZgV3ICYh1Ni,0.0,0.189,-4.488,Every Girl,58,0.0336,174.963,0.81,2010,23.645269000000003
0.0279,"['Christopher Wilde', 'Stubby']",0.333,196893,0.902,0,3q3pZHncNkvIWJebMeuQqQ,0.0,0.115,-4.65,Hero,65,0.123,185.539,0.601,2010,25.38831
0.0012,['10 Years'],0.448,215840,0.84,0,60OKW0mZiPFHVpHl3eHueg,0.0,0.0891,-3.939,Fix Me,59,0.0362,157.975,0.234,2010,22.03898
2.1e-05,['Sleeping With Sirens'],0.425,219107,0.936,0,1wFRkVclQWfMQQcaVLjmBE,0.0,0.926,-5.52,"If I'm James Dean, You're Audrey Hepburn",61,0.0829,158.046,0.417,2010,22.270397900000003
0.000892,['Of Mice & Men'],0.273,229120,0.973,0,3bdqdxoWXP3z0KuDt0o4Cn,0.0,0.388,-3.324,SECOND & SEBRING,60,0.0807,133.428,0.179,2010,19.6892108
0.0272,['Trace Adkins'],0.4920000000000001,223973,0.69,0,5Ga2YBqKtetWgWL2pl3g3f,7.730000000000001e-05,0.0978,-5.877999999999999,You're Gonna Miss This,58,0.0344,154.92600000000004,0.333,2010,21.59528000000001
0.0824,['Camila'],0.331,205160,0.5920000000000001,0,5EhzE6HJaCcLFrf5rPqvpk,0.0,0.109,-6.127000000000002,Mientes,71,0.0371,170.43599999999995,0.312,2010,24.379159999999995
0.0406,['Rihanna'],0.479,266987,0.906,1,454h9zAIuTe1eJyw9iTnj4,0.0,0.051,-4.03,Man Down,59,0.188,155.887,0.536,2010,21.85224
0.0415,['Linkin Park'],0.487,231680,0.961,0,1V4Bq9kYHMk9yILUp5z3o3,1.15e-06,0.5529999999999999,-4.138999999999999,Waiting for the End,57,0.132,170.005,0.3229999999999999,2010,23.08205
0.00757,['Kings of Leon'],0.365,250533,0.606,0,0umDVf77ygI5RiVp9OvNDj,0.052,0.103,-7.174,Pyro,65,0.0415,114.995,0.191,2010,18.253543
0.0753,"['Demi Lovato', 'Joe Jonas']",0.359,203840,0.883,0,0Di5p4ItolIUZB8c2P0pvs,0.0,0.112,-3.535,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",62,0.0907,171.725,0.481,2010,23.70167
0.000112,['Brantley Gilbert'],0.4270000000000001,256640,0.743,0,6qjcR3YhnmZ8qT7BGOXLR6,0.0275,0.148,-5.908,Take It Outside,56,0.0343,156.784,0.486,2010,21.5866888
0.00204,['Nicki Minaj'],0.424,245253,0.52,1,3bGxiCPouq52ZtI8ybMCX5,0.00413,0.411,-10.231,Your Love,56,0.343,189.629,0.184,2010,24.803496000000003
0.145,['Fei Yu-ching'],0.29,234867,0.482,0,5Vnx5i9VJSZ6ayfK6jncf8,0.000171,0.12,-8.207,一翦梅 - xue hua piao piao bei feng xiao xiao,63,0.035,141.459,0.247,2010,20.634
0.0008,['Hinder'],0.469,197453,0.948,0,51HpNM8RKewP5PAuBLqXwy,0.000381,0.0916,-3.708,All American Nightmare,57,0.0545,82.48700000000002,0.718,2010,14.32682
0.0418,['Jake Owen'],0.475,209587,0.936,0,2yWtLaPCOUDyi7f1lOXCn5,0.0,0.0873,-2.545,Anywhere With You,59,0.0413,151.988,0.598,2011,21.47042
0.00887,['Falling In Reverse'],0.235,231840,0.965,0,7l0Lr7Tl4Gt8hQj4v3rwtf,0.0,0.0448,-2.882,I'm Not A Vampire,62,0.28,185.278,0.322,2011,25.063413
0.00419,['The Strokes'],0.357,235547,0.775,0,6u0x5ad9ewHvs3z6u9Oe3c,0.285,0.0676,-3.364,Under Cover of Darkness,66,0.054,199.853,0.589,2011,26.888781
0.0301,['M83'],0.226,247027,0.261,0,2QVmiA93GVhWNTWQctyY1K,0.0677,0.0628,-11.276,Outro,59,0.0339,108.915,0.084,2011,16.91199
0.11,['Christina Perri'],0.463,261213,0.755,0,5u0YB9bpmgEPS2bPhwfRFV,4.89e-06,0.103,-7.244,arms,63,0.0634,145.319,0.252,2011,21.140000000000004
0.0071099999999999,['Skrillex'],0.429,261517,0.948,0,5i7fZq3chLyCHo3VeB6goD,0.0148,0.0812,-3.657,First of the Year (Equinox),67,0.227,115.785,0.55,2011,18.647989000000003
0.161,['The Black Keys'],0.365,251267,0.466,0,1PXsUXSM3LF2XNSkmIldPb,6.68e-06,0.106,-7.5139999999999985,Little Black Submarines,64,0.0418,95.163,0.487,2011,16.113
3.620000000000001e-05,['Foo Fighters'],0.231,255960,0.866,0,76Je5Wklky23mVoxiRszcN,0.000552,0.29,-5.131,Walk,69,0.0517,138.311,0.191,2011,21.03709638
0.0351,"['Panic! At The Disco', 'fun.']",0.38,214431,0.489,0,53c9tTEHXWL5GkYNalbXZ3,0.00243,0.081,-7.027,C'mon - Single Version,59,0.0362,127.097,0.337,2011,18.82889
0.000105,"['Brian Tuey', 'James McCawley', 'Kevin Sherwood', 'Treyarch Sound']",0.366,228160,0.933,0,3lpnYiJSFZmtsIM13OyRfa,2.07e-06,0.102,-3.808,115,61,0.172,199.984,0.677,2011,26.451489500000008
0.0389,['Eric Church'],0.464,232720,0.889,0,2krJlC7MXXpOdPipgc0TaS,0.0272,0.31,-5.042,Creepin',58,0.0497,87.85799999999998,0.539,2011,14.94141
0.0758,['Parachute'],0.47,235813,0.8009999999999999,0,72R0X0h8YaxYNpegeoOl0M,3.53e-05,0.218,-6.426,Kiss Me Slowly,61,0.0352,173.92,0.431,2011,23.81872
0.00428,['Panic! At The Disco'],0.455,213520,0.867,0,14uvyd51Ha7FihKHlOtUig,5.01e-05,0.0998,-3.445,Let's Kill Tonight,61,0.151,185.977,0.29,2011,25.048372
5.2e-05,['Drake'],0.487,212613,0.7120000000000001,1,1D9XLqQp2YYiOxrr5KLb8K,0.0,0.198,-7.322999999999999,Under Ground Kings,59,0.27,156.209,0.397,2011,21.8318948
0.000324,['Panic! At The Disco'],0.332,213320,0.8370000000000001,0,00h6syYCxPKVsInPHXhdZ1,0.0,0.1639999999999999,-3.437,Sarah Smiles,59,0.038,171.34099999999995,0.551,2011,23.3515676
0.000102,['Nickelback'],0.446,190787,0.9,0,4bCOAuhvjsxbVBM5MM8oik,1.89e-05,0.0404,-3.5410000000000004,When We Stand Together,67,0.0489,187.961,0.88,2011,25.855289800000005
0.098,"['Big Sean', 'Chris Brown']",0.387,254120,0.773,1,70tFuqBcduJv15bEnOPRTh,0.0,0.209,-5.685,My Last,59,0.17,78.62899999999998,0.368,2011,14.062399999999998
0.000181,['Black Veil Brides'],0.442,228280,0.939,0,2RxqHa7EgbKHEjYav48eXX,0.0056799999999999,0.0857,-4.18,In The End,60,0.094,140.02,0.266,2012,20.372081900000005
0.0195,['Imagine Dragons'],0.299,221053,0.754,0,6NaBDHz9C7Uz9Z9CwLXQin,1.3e-06,0.103,-4.078,Bleeding Out,60,0.0732,169.373,0.295,2012,23.22135
0.0206,['Of Monsters and Men'],0.445,266600,0.757,0,3a2tuvXCHbW5nuUckuHkKT,0.0,0.146,-5.1770000000000005,Little Talks,60,0.0322,102.878,0.421,2012,16.601840000000003
0.1,['Kenny Chesney'],0.466,248427,0.7040000000000001,0,6BCrbWBpb8d6KWmEqZ41tr,2.71e-05,0.0744,-7.169,Come Over,60,0.0353,176.043,0.481,2012,23.8987
0.187,"['Colt Ford', 'JJ Lawhorn']",0.468,212924,0.8740000000000001,0,59bx5emG4yTKWzAxwxgrKv,0.0,0.0718,-4.45,Answer to No One (feat. JJ Lawhorn),60,0.0992,79.988,0.523,2012,14.3359
0.044,['Jason Aldean'],0.472,187613,0.866,0,2o5mwv7hvas1jdUg14Nihv,0.0,0.213,-3.771,Take A Little Ride,59,0.0413,163.86700000000005,0.775,2012,22.6365
0.0369,['Beach House'],0.448,258653,0.733,0,5UFt0wpIRFSYTIPjZny4u9,0.0425,0.1689999999999999,-6.238,Myth,60,0.0292,142.00799999999995,0.407,2012,20.506609999999995
0.000394,['Pierce The Veil'],0.472,267867,0.925,0,23UoI3jlFiWdo5jadUYo69,0.000528,0.0826,-3.545,Bulls In The Bronx,62,0.15,159.989,0.338,2012,22.5707606
0.0986,['Hiroaki Tommy Tominaga'],0.429,262567,0.979,0,08q2CrXYf1ZaMbcKViPdVA,2.32e-06,0.302,-2.204,JOJO SONO CHINO SADAME,65,0.119,146.145,0.434,2012,21.48414
0.0815,['Tame Impala'],0.25,271880,0.942,0,6ewQE1dNPv9qqlnB1CxrvM,0.00097,0.3670000000000001,-3.235,Mind Mischief,63,0.0545,161.333,0.8220000000000001,2012,22.75775
0.00106,['Set It Off'],0.402,204053,0.924,0,72vsd9IEBIonmvIY7TEjXK,0.0,0.0786,-3.867,I'll Sleep When I'm Dead,62,0.159,169.99599999999995,0.445,2012,23.557094
0.188,['Lana Del Rey'],0.423,214574,0.857,1,4PMdq7Q7xOFrY424ZelZEb,2.63e-05,0.105,-5.172999999999999,Radio,58,0.0687,75.024,0.196,2012,13.6253
0.00311,['Miguel'],0.379,272987,0.608,1,5ctk3VJoHoURSiwkCJn2bf,0.000614,0.248,-7.011,How Many Drinks?,57,0.134,81.822,0.241,2012,14.140089
0.00193,"['G-Eazy', 'Hoodie Allen']",0.394,249401,0.7709999999999999,1,4HnPZXkx15Y5hfBWh9vtQL,0.0,0.114,-6.8729999999999976,Lady Killers (feat. Hoodie Allen),59,0.29,145.947,0.5479999999999999,2012,20.804607
0.158,['Mac Miller'],0.48,185779,0.64,1,79VMlcpvgHkxz0xwsTfc9d,0.0,0.109,-6.153,Thoughts from a Balcony,61,0.3229999999999999,87.32700000000001,0.475,2012,15.104900000000002
2.46e-05,['ASIAN KUNG-FU GENERATION'],0.316,243347,0.951,0,052C0m9kD30nZqcPWPPRqm,0.189,0.17,-3.757,Haruka Kanata,66,0.112,174.895,0.255,2012,24.437997540000005
0.00272,['Bring Me The Horizon'],0.235,227296,0.86,0,1PInWkBARsxLyouDqa2GtF,0.0969,0.388,-2.842,Can You Feel My Heart,63,0.0561,127.788,0.342,2013,19.383528
0.00429,['William Clark Green'],0.209,256760,0.593,0,38iGqJQPZcTYNx6bdR5YWC,0.0,0.212,-4.292,She Likes the Beatles,60,0.0324,82.24600000000002,0.34,2013,14.443871
0.136,['Arctic Monkeys'],0.464,183956,0.417,0,5XeFesFbtLpXzIVDNQP22n,0.022,0.0974,-9.345,I Wanna Be Yours,72,0.0256,67.528,0.479,2013,14.1571
0.0292,['Grouplove'],0.4920000000000001,196027,0.779,0,1F5A4LpF8ylUVtPoMAvNvn,0.0,0.129,-5.022,Raspberry,62,0.0498,104.966,0.445,2013,17.02578
0.159,['Childish Gambino'],0.496,210673,0.693,1,0VXfZi7XhfJnuBvF6XiypU,0.0261,0.142,-9.576,"III. Telegraph Ave. (""Oakland"" by Lloyd)",62,0.247,129.929,0.597,2013,19.4841
0.00637,['Joe Nichols'],0.404,231027,0.845,0,43lL05gZ1DqG4YJ74rCPmM,1.34e-05,0.357,-4.647,Yeah,60,0.049,165.703,0.591,2013,22.903963
0.00183,['Five Finger Death Punch'],0.47,247388,0.958,1,3cZr1Z832aXANu6a9fifkx,0.0012,0.107,-3.382,House of the Rising Sun,60,0.0964,76.977,0.255,2013,14.078917
